id,lgbtqiap
B7E47BUTWO,Yes  
IXMYSPGF0V,Yes  
QYJT2DHFS0,No  
WO8AC9RF5O,I prefer not to answer  
HXF080DFOI,Yes  
OBNWQY1XSK,No  
V0CH8JJ5DN,No  
LNWE8F4V14,No  
SBSR1Q9LRL,Yes  
Q6D803RXOL,No  
I6BR11H3TZ,Yes  
3561P39IIX,No  
TQTXO5K6AD,No  
LKYZ400VEY,No  
MAKYJ9BC3Z,No  
2KZ7C1KPOS,I prefer not to answer  
0N2GFDF1I4,No  
V6RNTMHBNI,No  
ECKNKL6EE4,Yes  
7STG3O4F6S,Yes  
7FHOPKCDJC,Yes  
AHFY9OL1VI,Yes  
30WRELTVIR,No  
IR97956D56,No  
PQU9IVH7XG,Yes  
B6MSUANSUX,No  
EVTC8MWOWK,I prefer not to answer  
71810BHQCO,No  
MU9WL1X14S,No  
OJ2W1ZIN1Q,No  
ND4LQ6CI8U,No  
ZASQMJT5M0,Yes  
Y3N340KF57,Yes  
FKYVESZE0D,Yes  
P13AG7L90G,Yes  
9Q522KCPIU,No  
8V4ZUGEFZK,No  
UH4BQP6GMH,I prefer not to answer  
J10D8BNL71,Yes  
UAKUTVQMT6,Yes  
T4SM6UZW0W,I prefer not to answer  
NSJCUKY8X9,No  
HEKS5VHFPQ,No  
AMG3JI7P7D,No  
20XVAW09L9,No  
CRSOJ9PUH2,No  
F2AC8IGK7R,No  
8GMKXHJ46L,No  
J5IWWC705H,Yes  
UN43PH9WXF,Yes  
4END4961HI,No  
8ZOJ479NE4,Yes  
8G0LH1U98F,No  
0C3MV85V5Y,Yes  
H2EQ50K747,Yes  
U4N4OQ7KTC,Yes  
3BG1ZHZTTH,No  
T0OL0922WH,No  
QEG1EJH5LI,No  
FZED4GBCT3,Yes  
Z6XLSB3LMG,I prefer not to answer  
QMXHQPPY9V,No  
K7U112TASZ,No  
HOS4CMYIBN,I prefer not to answer  
W32FEH29L8,Yes  
XP7447E32G,Yes  
KGCHVXQA2O,No  
SY12PB9JHY,No  
RQNAXDOVR6,No  
PXI6QJWFX6,Yes  
WOFOPGAYFA,No  
Q3WEGD4MHZ,Yes  
PPXUG1CW8A,I prefer not to answer  
7LXF80UIHE,No  
9A49H2MCGA,No  
HEN12V6662,No  
HS2UA170CL,No  
KRSCOP5EE5,Yes  
UVDZCPLKC2,No  
M5987UX968,Yes  
3IFW2OXFBT,Yes  
X3TGG35P2V,Yes  
5S0R4QR0X8,No  
4WS89PR443,No  
1Y4P881AD4,Yes  
FSLO6D8S9V,Yes  
AWKX5FVPUM,No  
JFFUFEUERY,Yes  
YLDHRXRWB4,I prefer not to answer  
NK1ZUFJSR1,I prefer not to answer  
T7TANF40I1,No  
ORZTS4Z89Z,No  
3EJAJO4AH3,Yes  
021DU3C9S7,Yes  
3LASI48K29,Yes  
49IPBH7YM9,No  
5LCZ6OAX2P,No  
EFVXGSESRD,No  
1OJ2Y4GE3M,I prefer not to answer  
A3942HW643,Yes  
VV3FZCKHPY,Yes  
UQW4RU2IWU,I prefer not to answer  
NQM8MM59UA,No  
0F5DNLH0IQ,No  
D6VIG2NL0T,Yes  
O17UDJM9I5,Yes  
DBD80QO9IW,No  
ZPJ1L3EDU7,No  
RI9F8TMDOD,Yes  
IE7T5YL269,I prefer not to answer  
932LQKM1SK,No  
5VUXR1PSEN,Yes  
ML3N5GFJAJ,No  
QKVETWOPXW,No  
INWPFO4CCY,Yes  
E0CFM8BLI5,Yes  
3ZPA8WK6EZ,No  
FPISB0Z4T0,Yes  
HKI5Q36EK8,Yes  
NO9OB66N1H,Yes  
MV9CSZGBCJ,No  
YZ5MGJBGAS,I prefer not to answer  
1KYQQT9EDK,I prefer not to answer  
KUIAF7NKMR,Yes  
FV6M3GXVEZ,No  
DPJMRE3AYB,No  
9PMNQDPH0N,No  
TWG8FAWL4Y,Yes  
8KHF6YO4OG,I prefer not to answer  
T9RHYDQDS1,No  
UCMNHQ50QB,No  
SPC9UUIN7I,Yes  
FICIJDXB6M,Yes  
N0VK6PCU8W,Yes  
SDZ1INZ2Z6,Yes  
TDKOA19RPL,No  
DIHHG33NAF,No  
WADXOL0I43,No  
S7XCMRVUQ7,No  
87M1N130Y2,No  
EEAI99WXJK,No  
JHZ70AL0OT,Yes  
5KWJXLGTRS,No  
9IHM4S4X4Q,Yes  
03FE8ZW569,No  
WRHNR2WTIX,No  
MRJ6KAD8VB,Yes  
EA4G563YDP,No  
JYU86F552L,Yes  
IPTPZFG27L,Yes  
PLVIRVQNKZ,Yes  
9G1TAQOZC4,Yes  
RUP315U6NY,Yes  
1WHOTDY04P,No  
58SOUH4UCC,Yes  
PJUHSQNBJU,No  
VK3652WGNV,No  
ETTHWSV1M0,Yes  
EIQXO6XNAQ,Yes  
2DBTVXAJDQ,Yes  
H2EQQVQC4F,No  
D2Y1YQBZ5Y,Yes  
2GN1B766WM,No  
92H3BD6GMS,No  
7RUOS6FC1Q,No  
DF199SO58Y,No  
C9ZJKR2U5I,No  
PSV28UGUDC,No  
81Y5PP29LO,No  
ZPYCXIN6XS,I prefer not to answer  
SLJJJ9X7DK,Yes  
AVZQMKHF4A,Yes  
5LDZULJPP4,No  
KX6HY62K7M,No  
Y5EFIBFERK,No  
0AQDFCANTW,No  
ZVKRQ3L5H5,Yes  
0H8AGV97N4,Yes  
H3L4A24OFR,Yes  
VNJGCZ8OLF,Yes  
KK43M8T84L,Yes  
LRJZCVNW28,No  
4IB619QCSS,Yes  
FFM62063LO,Yes  
RDAWGCYKK6,No  
SAOIOZQV7S,Yes  
4Q9IU3O4GW,I prefer not to answer  
6OE2XWK5KL,I prefer not to answer  
ST6BVR2A4N,Yes  
WXB31BQ2QH,No  
FQOKFCYH1M,No  
9X38EPN6H4,No  
6C6POEY36P,Yes  
H4R0U2C1VU,No  
RCANMC6D8I,No  
MCN2Y5RMF4,Yes  
7IFSOW46GD,Yes  
XWSIQ53C5V,No  
MY7MNKUCKX,No  
YIE17VVJB6,No  
DABQ7HQZXX,Yes  
HVLJUC4TX0,Yes  
FGLYPJHW2B,No  
613A0MK90M,No  
XJHUP903LW,No  
PS1W69MZ0F,No  
4T1RHVOPHC,Yes  
L5T7LJ9BQD,Yes  
51BPI4IC9V,Yes  
NR9PYWIK55,I prefer not to answer  
OTZWS4FCW6,No  
GKJC1WHGHX,Yes  
J1CAOEOFSY,No  
WYOIDJS0TT,No  
7RDPMNUK8Z,No  
KM1PW53M2F,Yes  
CJD0UYRHV1,Yes  
IWG3FJCJKS,No  
T27OKENGJN,No  
98QI6QW2NY,I prefer not to answer  
SNL848FBKK,No  
P6J1ANYXIQ,Yes  
C6R681TW3X,No  
9S8RPR778N,Yes  
VGC2F2F9TC,Yes  
UG9XJE5BSP,I prefer not to answer  
HT0RCZ7DFW,Yes  
JOBXYHVZN7,No  
EGXVR3NK3R,Yes  
FLPOLWJAIO,No  
O81YVC0OS7,Yes  
MP9DZ48WM0,Yes  
RPBLOQO6D3,No  
V8JGVN92JG,Yes  
2JW8827NIH,No  
Z930AUTTK0,No  
S7DHOSJADR,Yes  
G0PEBTLCDR,I prefer not to answer  
5MXMILDE6Z,No  
SHSHIU8PTC,No  
CGY6ZU72LG,Yes  
JNQO8YFXHR,No  
YHC11EWFOQ,Yes  
JGRTSQWJKE,No  
2EOSNMRLZM,No  
W4SMXDH5Z5,No  
5FX3WNXBPW,I prefer not to answer  
BDZU3O5P39,No  
4I7XRA6C67,No  
PI06HGBG12,Yes  
EMRX10ZTXS,Yes  
7XZWH0Z9R5,No  
RQOELK0B62,Yes  
6FP1XFJY8S,No  
2LOOBFC971,No  
R7ZAY2IKZB,Yes  
B1BH8W3CX1,Yes  
NQSWTOFUBC,No  
2LGOV27KF7,No  
KTVFUS0RKX,No  
Z4R3LPP8VT,Yes  
HUF7DNFJ4H,No  
NS3IHJWRTD,Yes  
VUR9I56NZ7,I prefer not to answer  
VUT60RL7BU,No  
UB9HEN9OMW,Yes  
MOPR5G3Q71,No  
47B86B6NBD,Yes  
8MLMXMW67S,No  
PJ4GCV2VDH,Yes  
VUKWZY0T02,I prefer not to answer  
2NBRGVEUUY,No  
4AJ5LCLQ4L,I prefer not to answer  
PD4U9KJVNM,No  
3HYCIGU1XU,Yes  
P7LUU7ZJIZ,Yes  
TT02A40G4O,No  
53TJSR6ZDJ,Yes  
FQHP30PP6Q,No  
YSXK3L97OW,No  
DYYQVEBJCI,No  
4NW72TVN1E,No  
3Y1SJUSRKM,I prefer not to answer  
AGBB45DCUV,Yes  
XEYBH5AS4M,Yes  
PONKERJ3HJ,I prefer not to answer  
HGXI1FJ16Z,I prefer not to answer  
UPRHKIXI0C,Yes  
2MRD421FKU,No  
IQPCSDK5OS,Yes  
YIF3M4TSSO,I prefer not to answer  
XMCQKWCAG4,No  
KIDC5ISDGM,Yes  
2YAQBWPWFG,Yes  
GUCDXJH61E,Yes  
GVJKG99EY1,No  
FMEANI30S7,Yes  
KDMXNKOHR8,No  
N4QZTAYKFF,Yes  
T7QRM28D5A,Yes  
0VAM37M54V,I prefer not to answer  
4ZKWZAC7KB,Yes  
S7Y4BMMG2V,No  
MNESRRWI8O,Yes  
9PQRJMC02A,No  
KWFGQNI1OQ,No  
KATSKEBIBV,I prefer not to answer  
QW2HY9AIMW,Yes  
XPYMNK4GI2,Yes  
64JU4H3U98,No  
TSJ1T9X0IU,I prefer not to answer  
ECKBPY09SP,No  
5FTO0JQS2J,No  
DV2YB5G0DM,Yes  
68KPHXJO3S,No  
LPNRCOWYCP,No  
2YD2TL93IF,Yes  
FQ6KG6645L,Yes  
HIMYCNYX5M,Yes  
OKLQAYCLOP,Yes  
WVEA66ZUCB,I prefer not to answer  
7SIJEIEAIL,Yes  
EZR4BXTF52,Yes  
1N90BTQB69,I prefer not to answer  
YUA6YOLPTP,No  
0QQDNN28HN,Yes  
EOAL9B49HW,Yes  
O1SV14VQO8,Yes  
2IWYHA4NQB,No  
JS8SF8PAJ9,Yes  
77EMKOZW72,No  
CC3GRS5DF1,Yes  
EHM0Y1R7VV,I prefer not to answer  
LJCGIQ3KNA,I prefer not to answer  
PU0A7XM86C,No  
8XR7K2TK21,Yes  
HLNMKP3ECL,Yes  
C8ONXCGHPD,No  
AVA8FXXYE3,No  
ESY0QI0Q4Z,No  
JECFUV89U5,No  
DEC55UK4AJ,No  
TC8A17RUOW,Yes  
QXAVJ12FWZ,Yes  
8S4IKH6RGO,I prefer not to answer  
GIQKHVHCE2,Yes  
D4JS79A4ZN,No  
CSWDF9LVII,I prefer not to answer  
PLKAVVE6JN,Yes  
F36KZPX1U7,No  
HU4ILPIS11,Yes  
57HESZUC1E,Yes  
71Y8CCJICD,Yes  
IK0Z2POJNG,No  
X79O9NIW8E,Yes  
WPE8RD7CMV,No  
JWFB7FQ7I9,No  
YWVNMP7XQ5,I prefer not to answer  
QJWYK5OW3A,Yes  
D60954BS0B,Yes  
DLPXOH8CLD,Yes  
2ELY0RD076,No  
WH1VFBE0XT,Yes  
QSVKDAJYQE,No  
6L8VCI8SU1,Yes  
CB1W263EVH,No  
RHNYDX7HH9,No  
YVNGG2LP6B,No  
JTRBH59A5I,No  
UL6SRARBEE,No  
66HWULBZAQ,Yes  
B7LC2M4AWV,Yes  
TZWRJSSGYF,No  
15KIHNJODA,No  
O82C3D0HEH,No  
RQJMGVJGPJ,Yes  
ILVP37AK90,Yes  
UF836ZPT4K,Yes  
6C0TL9IEFK,No  
KHOV7MSHNH,No  
I2725513FG,Yes  
5YJA22ASHY,No  
PE2HQB7GST,Yes  
OT4YPVYQPI,No  
CRGPMNTIPH,No  
J49WBXNY11,No  
3BO3G3LUAH,Yes  
B0CRK9VW35,Yes  
4XR8UVWS2S,No  
YX7RSDBY3S,I prefer not to answer  
4GD5ZE25GC,Yes  
84EBNMN8GG,Yes  
CS1Q5T3R5Y,No  
BRDD0ANUXP,No  
3YS0DUN3WX,No  
L6MHOW0YHM,No  
80MD8VB9B2,No  
8BBJASFGWD,I prefer not to answer  
H5VFA1QXYQ,Yes  
QVI793PB7C,No  
SE0U0UNT4X,No  
IYKWOIHPFU,No  
S51C7AJSXM,No  
7VITNZG4QC,No  
BJW7BC7G2O,No  
9GBN4NUQ3G,Yes  
RDBGEA0K43,Yes  
ZLJPAUWJOM,No  
3BBVBWFILV,I prefer not to answer  
EJMFFFKS1N,No  
G8ONJ2GUM1,No  
AWK3LH5J8B,Yes  
W730JF28G1,Yes  
94JNLYXZH4,No  
RYJRDX4MWE,Yes  
Y465D05QEJ,Yes  
H7430TDQ48,Yes  
YWS1NN61JE,No  
SEXR6A5PWW,No  
AT328FJ98Y,No  
EX86UYNJ8N,Yes  
IP5DTTVP1U,No  
PB3OJAIRGN,Yes  
W4KOF5Z4OA,Yes  
N8Q0EAQBRX,I prefer not to answer  
CSPQU7DMF8,Yes  
A6WB9Q3ZB1,I prefer not to answer  
62WI2XYYBA,Yes  
4S2TJYHF2X,Yes  
EX9R2Y5AOU,No  
9YOSHFF4H7,Yes  
XDZ46R6358,I prefer not to answer  
FO9ID1QRTQ,Yes  
I11BN586P8,No  
U63P13JFBS,Yes  
VPS7JI7JZ3,Yes  
ALVZU9BXMH,I prefer not to answer  
6K7X99BLX7,I prefer not to answer  
MQJQXH2NDN,I prefer not to answer  
R1E7ZB7N4R,Yes  
WSLLVI57A4,Yes  
US54N7LDVE,No  
SC2C6M7RSZ,Yes  
FI65V9QHGR,No  
TBF3ZJEC7A,Yes  
OJU1SZM47G,Yes  
9FFTQ0WX0A,No  
VDHU6JCVSF,Yes  
VCNC26PDP0,Yes  
I2PWBSQM4S,Yes  
DT9LNX1R9F,No  
0GLNKIW0FW,Yes  
6HPVIJMUD4,No  
5V6EK0OJ8H,No  
NYHSOWRPUN,Yes  
S5ECFB63RX,Yes  
MW3DT4IT7A,No  
0OZOYTHP5C,No  
F5SRXLQBSN,Yes  
VUKH4FH0BB,Yes  
YZOAL7D9GF,No  
AVL8MSDBZA,No  
XWHARXBOWY,Yes  
I4O58EG14Y,Yes  
81NI8DZX5P,Yes  
43VEDVISL1,Yes  
EZNQPATHVM,No  
2HX9ZS6556,No  
J2EC35B2G5,Yes  
UMZSO1RJLA,I prefer not to answer  
5LAKM2QPTA,No  
DFLBIJLHOU,Yes  
X7OQGHIPRB,No  
ISSW2LGY5B,Yes  
2BLG98BRGS,No  
A8XAM2IB7P,Yes  
3V9J4TFVOG,No  
24EOJV2IH9,I prefer not to answer  
8QMKWWVVXT,No  
4S7HD874GM,Yes  
LG8HEES133,Yes  
IJR6G1MLPZ,No  
AY1CYGZFNJ,No  
FX6CPTIN7O,Yes  
260UK80SZR,Yes  
933TJOUDJ5,No  
A9OAVPWFTB,Yes  
323NTSQ4J0,Yes  
1NX5OPI5XO,Yes  
G6QPVJNGN8,Yes  
G3DWJEVRHO,Yes  
NIZIV782WY,Yes  
D8ZVRLQ46G,Yes  
BL2RAWBDLJ,No  
YCYT0ZOT9R,Yes  
F814WG74FO,Yes  
KVUNUK3R8H,No  
KIS40UL4DS,No  
P9F1924X4V,Yes  
8GJ6PQUPCF,No  
W6MYHO4M2G,No  
PTY2ZTFISA,Yes  
HPY2Z1WZQQ,No  
IR8BMGS6LB,No  
WV0N5D6IQA,No  
5C73V3EZWY,Yes  
UVXSI66FO7,No  
438MJDL10J,Yes  
VMZ2DTDEXP,Yes  
Z220DMX25M,Yes  
II7W2T64N9,No  
7WSIVW1TT3,No  
WIOUSQJYEM,Yes  
409CSXCHDJ,I prefer not to answer  
XP4DP70ER9,Yes  
AOKFFH4KS9,No  
5R8PJ35P06,Yes  
L21YN9KJYO,Yes  
6O6MPJK5SG,Yes  
AC21J2UO0F,Yes  
GT8M37PM0T,Yes  
24MYPRQ6NR,Yes  
1QLL8G9P7Z,I prefer not to answer  
LLF24MVL80,Yes  
L5GOVKJOWM,No  
Y3PMNJOWJH,No  
Q4WXWOQ5QM,No  
QQLYBDTQ0C,Yes  
Z6GXWHZWZQ,Yes  
FE19IQUKG1,No  
ILPSGTGQ41,Yes  
4A99KQ7C92,Yes  
2O6IFTFET9,Yes  
771VPZSCV2,I prefer not to answer  
E6J8F7KZQ1,Yes  
6TG1G4OKJF,No  
NDWDLQ0WI7,Yes  
13M6DIC16G,Yes  
ULNTEWJXQS,Yes  
4X4RTUBW6W,I prefer not to answer  
VOM1YQY9HP,No  
5BWTA23BHW,No  
4Z1IRI7WVX,I prefer not to answer  
GP1QZSD5F4,Yes  
0A0J80Z32X,No  
GT2XFEUPFB,No  
XT09VH66OA,Yes  
0TC5BW30EM,Yes  
YFPO5CAX2B,No  
2PM1I5FE0I,Yes  
G2CT8S5HBU,No  
5OY0GKJJQ0,No  
UNX5KHYT8L,Yes  
S8T44K0SDV,No  
YN9RBLBHM1,No  
7W2YZC5WDU,Yes  
PCB9GJ6H6L,No  
H80ST1JGYR,Yes  
W74YUA1CAU,Yes  
J3UHHDSTWV,Yes  
J7YP85JWN1,I prefer not to answer  
Q2HTMZBK6I,Yes  
8BEWWBPD46,Yes  
JIAYZYONWJ,Yes  
GUQ7TJZOSF,Yes  
ZKHU9U3HYD,Yes  
I6P5IXX3PH,Yes  
AUAP9UVE46,No  
UK8GY8OXQZ,I prefer not to answer  
SEEB5DE03L,Yes  
X4SISZJ75B,I prefer not to answer  
KP0PE90V93,No  
OW8050P4UN,Yes  
769H27X1LT,Yes  
G870DOLN2G,Yes  
32BM4D05M1,Yes  
NKB7WKJV8J,Yes  
LR7ZQDLKUA,No  
RIHHS4EMQT,I prefer not to answer  
XYVR3YGZQP,Yes  
V5OOBEATBK,Yes  
P6LXANZQR8,No  
XEAT36XG3I,I prefer not to answer  
M8GACF261J,Yes  
D9J4P3RGDE,I prefer not to answer  
CHNCS5TPSR,Yes  
RVGOKY1G69,Yes  
M1UZAMZK8F,No  
5084SXH3LA,I prefer not to answer  
6G4AV4HC61,Yes  
4N9CKV17QB,Yes  
QRMVTTKIFF,No  
JP4MZRN2VZ,Yes  
T3TEJPD3RD,Yes  
CXUW3JNW0H,Yes  
LDSTX0Q9N8,No  
OVLS7SBH6N,Yes  
1I9H6COGY8,I prefer not to answer  
IOYAN1GWE6,No  
K4WS4624LH,No  
YQM4ZYMERG,Yes  
1MOJWKL1L5,I prefer not to answer  
Z37YJMTRNA,Yes  
9KB8OZJKKU,I prefer not to answer  
AQ7S5R1MAR,No  
OR174XS7LE,I prefer not to answer  
RP24OJB9MA,No  
TVNRSCF06K,Yes  
074FE07XLL,No  
L4YQNNXZDJ,No  
LTM4F6LDFA,No  
WUB8MITXFJ,Yes  
CB56QX2J7B,I prefer not to answer  
29E274ONXQ,Yes  
XQ7DMM2QE1,No  
3RY9YY6F5Z,Yes  
0PQHRAEWL4,No  
RXVMUZCJOC,Yes  
KO8EEBU46U,No  
X9UNNAPTGM,I prefer not to answer  
RKWEU1V0LM,I prefer not to answer  
2WEJKSJAF1,Yes  
1ATVA3SJM8,No  
TSY3H3SERV,Yes  
I5QPRNS864,Yes  
M9HAX5HH5B,No  
A6LF7VGQDC,No  
ZZJ16UUGPH,Yes  
XNJMV1JLGU,Yes  
GXGR4AII48,Yes  
D9GDVN6DPI,No  
NPKGJLAIWN,No  
WGHVVOMCBR,Yes  
4VHXQI0LI7,I prefer not to answer  
6RAEBQPGS8,No  
KMEYD8AHHK,I prefer not to answer  
2C09AARU04,No  
1QYI50VCJT,I prefer not to answer  
OCNRIHKGFA,I prefer not to answer  
4I43DCL43S,No  
H1GFF29ZFV,No  
WS61WC80SX,Yes  
Q3K4O6Z5QU,No  
0F3SY3QYR0,I prefer not to answer  
HUNVSB0VUY,Yes  
LTTWASDZPW,No  
X9S7TWKTVD,Yes  
TCLIQ11OZK,Yes  
IB6JBVD663,Yes  
OA5SIGRDXY,No  
C0DP8UAPGT,I prefer not to answer  
IATSDHV6ZN,Yes  
DCYY1XAFQL,No  
1AA6GTWCOQ,No  
FG068EM2BR,Yes  
A30ZI4J52U,Yes  
EBSBW62GHF,Yes  
DUTDMU4XOY,Yes  
SD3QA8GSY6,Yes  
CDZMF08UE2,Yes  
06EKZ01CH4,Yes  
QMQP2S3NRA,No  
L5DGLV2OCD,Yes  
NUUXY9V035,No  
9YAKQA3A01,Yes  
MKBY3X69EQ,Yes  
U0ZJTM2XTM,Yes  
QSSA6MXZIB,Yes  
3EMMVI83KI,Yes  
IOEPZAXL8N,I prefer not to answer  
FQ0HV2AKAM,No  
YW7ZHKLC74,Yes  
W0OAFO9WTI,No  
HQ9HNX7FGK,No  
1LLH5GPL0C,No  
7E6UH1YM5F,Yes  
TRZY7VMO00,No  
ITLR084Z8D,I prefer not to answer  
JFITCRCHLG,Yes  
PIGH47PMG3,No  
20P8MV5IGY,No  
2MON7SDID5,No  
XPSWQNWGHD,Yes  
3CJL3C9R1L,Yes  
S978JC8SVM,Yes  
Q4XROQJJ2F,No  
400YD4H40P,Yes  
R1TIN268OV,No  
Z58ZXWHU7K,No  
PBZKJGMRWU,I prefer not to answer  
SG6KO93RUB,Yes  
ETM3QY7ZYW,No  
P7IDIST1DK,Yes  
HYEEPCEZ2B,Yes  
VG64A56341,Yes  
NXX1XUTUNW,No  
DAG8Z79MS2,Yes  
2SR44Z1POF,No  
V6L70M8DY4,No  
Z215CAXTK3,Yes  
GGN01OAO2A,No  
P4LP4DRI18,No  
8HO74ETIUZ,No  
RS97XKSAPM,No  
VU1Z0B9D6V,Yes  
C58AUR6M7M,Yes  
7X5ZNJYY5C,Yes  
VFKYZT4CV2,No  
DQGDSVT5P0,No  
M8YUZ8D2TT,I prefer not to answer  
61QE3R5GEP,No  
WO9FVSD5D3,No  
F7VNMDJ06W,No  
HAQELN3FOR,No  
2RX3C78GXT,Yes  
8OXFF5CJBB,Yes  
ZAUI0J7V3R,No  
6SWRSJ23FK,I prefer not to answer  
WC4BGL9ZQU,No  
TGQFTOXEYP,No  
H3LBZJ0MC0,No  
82EURSGA6H,No  
8J8VXN6V57,No  
4J5AVR2MJ3,No  
L0VAT0C40H,No  
X1JTAQSI6J,No  
3BDK1D2OBJ,No  
BBAWS9FXBH,No  
H0Y15MDGR6,Yes  
87UYD9Z6EQ,No  
LPF10K6E3T,Yes  
MITDYQBHO7,No  
LYSZW7ILDL,I prefer not to answer  
KMAW368MGD,Yes  
HIDJG5ULH9,No  
O56OMBAOL4,No  
T4J4O38XS2,I prefer not to answer  
V6UQK53VGA,Yes  
89IHWHSFLE,No  
6DY52FMGXL,Yes  
RSCLXYKU5T,Yes  
IPNF714KWU,Yes  
BYQDCWXZ88,No  
RTW6BW8BYT,No  
BRGL4D6DT1,Yes  
KFOCP8MY95,Yes  
VO0BMF12PB,Yes  
SFRPBMLY3C,Yes  
NKWXA8M2YX,I prefer not to answer  
NVMZ0KHOAV,Yes  
RZ187B39OO,No  
BU6OFD56FD,No  
96MAB1Q9QJ,Yes  
YIJCUFC7Z2,No  
NXRCGZQ8LA,No  
HLMQX2356L,I prefer not to answer  
085Y2WPM1Z,No  
QD9C5PHQLQ,Yes  
FW0YCDX92K,No  
UB154ELYX9,Yes  
FP1QKMJ7UV,Yes  
50TXN2ZRRA,Yes  
RU12CRZ4JN,Yes  
NR6DUYQEBE,Yes  
R1ZZBXP6LB,No  
E361NKMV9C,Yes  
K3QBBLF4YG,Yes  
IZJL29EABB,Yes  
TZPI43CW1N,No  
29JIAKFBD9,Yes  
KJD4FXDKGI,No  
L0JGRP9LTB,No  
Y825U3GTDL,I prefer not to answer  
OHB1UYK3XW,Yes  
VJIDZTT3CV,No  
4CLMGPQ9DE,Yes  
DX0ZZ4LI69,No  
MQYUDYWYZ4,Yes  
B7U3FYSBL5,Yes  
VKDFN1KFTI,I prefer not to answer  
EMDJ8QZKH4,Yes  
HE3DMBRC24,Yes  
MY94OG34RP,No  
J7LKHOAXKN,I prefer not to answer  
LDQ1P9DX4K,Yes  
H7Y8Q47UOK,No  
4GO546Z0CD,Yes  
777RRRATR0,Yes  
9IZR2AHK74,No  
O1D65QCNCD,Yes  
LCGB1IKYVT,No  
0CMS5ZHS5M,Yes  
8LD0TQFV2E,Yes  
ZZIRG85YL5,I prefer not to answer  
SF1KQP50AS,No  
4MTIYVYPT7,Yes  
H4T73Y9SR0,Yes  
8X5XFU4ASC,No  
IAGO08J0HC,Yes  
5FGJK7ZMA7,Yes  
VYHWDOW2XM,Yes  
XI2D7L3YYY,No  
TGB507ZWK4,Yes  
TXP2QIHC87,Yes  
4ZEG3HRHVO,No  
MHI1GKBJJU,No  
9R4QXXNLM1,No  
MJPBLZCAIE,Yes  
F5ZCXLLJ7E,Yes  
PFIBIVVXML,Yes  
1X0DX7U7BL,Yes  
P6B3GVKN80,Yes  
NE1RA3AEA9,Yes  
UGWB52W02S,Yes  
2EL0GYEBCS,No  
7KAX42W05J,Yes  
M35AEWKDMW,No  
IWRMLFUINR,No  
BT6W0XO03E,Yes  
3XM04UID18,I prefer not to answer  
WGOHFHCK9G,Yes  
4Q6HHUXHU7,Yes  
AHHWUH6P1A,No  
BYEQSNB5H1,Yes  
KHCTZEBCOT,Yes  
8LDAUJP9KW,No  
T41ECE7QBQ,No  
8YHUUA20OY,No  
SR6YYBAK9A,No  
TE5KY16ZRC,No  
AM5XP9FF2I,No  
H02DWSD5YR,No  
6D2EDOUTIU,No  
S4TL9FY7BF,Yes  
OFD9YHN7EP,No  
87RMT971AU,Yes  
O95LTH0FPE,I prefer not to answer  
K09D79I7P8,I prefer not to answer  
S3JV15JKV8,Yes  
EQ14EYMHFF,Yes  
VT8NPFOEPF,Yes  
C04D8Y33N3,No  
Q7VLK2ULAT,Yes  
UA0BXZU87J,Yes  
OMQ0XKQEGA,No  
7BBL05989G,Yes  
5VL872L39P,Yes  
D7FEALOCQ9,Yes  
RHW7APF0JO,No  
M8UVYCDPE3,No  
82Y5T04Y3C,Yes  
IX49CBI0HY,Yes  
9RIWW44BWS,No  
X6BO6A9X99,Yes  
VNJTZF8FEU,No  
9VBH74ZNOX,No  
LPGXT5V7GR,Yes  
WMVZB3DVDP,Yes  
7OCH7SBQ7D,I prefer not to answer  
SRCZPBW6Y2,Yes  
GBVT8RCS6X,No  
7D37XSLL45,No  
92BFQZ4L0H,No  
9PKGB2WWG9,Yes  
Z5TN0OZIDI,No  
OWOU57VYDF,Yes  
0644H3XLZ5,Yes  
YWROCFK0LX,No  
F5HFAEOOHN,Yes  
PXJZ5RTKS4,Yes  
VD4JM81X8K,Yes  
EQVDYUSH20,No  
Y5HR2FPG0V,Yes  
XPLQL1Y7BZ,Yes  
1A2BM460CI,Yes  
PC5CMTOJFN,Yes  
D638CX9AWQ,No  
2LM9OL5GE2,No  
V58RCW8GUX,No  
9ZDBZNI42R,No  
A5AU2SDFAA,No  
5L80FS56SX,Yes  
AQ9NOD2DGJ,Yes  
ODO29GX5H0,Yes  
Y2GSZS9EVR,Yes  
R66NKLHJX9,Yes  
4NPRMCQ5L9,No  
NMMZZGPB3U,No  
P7YM7EYMW6,No  
UW5ALKS3Z1,Yes  
I5LKY8APJU,Yes  
UGEOVSBFSF,Yes  
G34D6WUJOS,Yes  
36MYAGM29R,No  
ZBDRZQQTT3,Yes  
90MX76DBEA,No  
6GUDCH2L8Y,No  
6MKVWNJ8PS,No  
9J8EKC01GN,No  
N93SAYRF8L,Yes  
E39E4341KA,No  
NMWDRTSTHF,Yes  
2YPY4225PP,No  
XINSSVKV5Q,No  
FJRDMI070Y,Yes  
ZHXL4PQ125,No  
W16WC3LZ22,Yes  
Z0BF9OPHB8,Yes  
SPL49VCLU0,I prefer not to answer  
J22JDU9112,No  
5Q1HOT1A4Z,No  
OFXADLXLLN,Yes  
4E4KVCWOTJ,Yes  
VCYASM5SBD,No  
H7G1UK39LJ,Yes  
TJTLYH62WP,No  
